Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,latent
GO_Biological_Process_2023,"Wound Healing, Spreading Of Cells (GO:0044319)",1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,ARHGAP24,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,MEF2C,Latent_11
GO_Biological_Process_2023,Regulation Of Monocyte Chemotaxis (GO:0090025),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,LYN,Latent_11
GO_Biological_Process_2023,Regulation Of Neutrophil Chemotaxis (GO:0090022),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,CD74,Latent_11
GO_Biological_Process_2023,Regulation Of Synapse Organization (GO:0050807),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,MEF2C,Latent_11
GO_Biological_Process_2023,"Chemical Synaptic Transmission, Postsynaptic (GO:0099565)",1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,MEF2C,Latent_11
GO_Biological_Process_2023,Positive Regulation Of T Cell Migration (GO:2000406),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,APP,Latent_11
GO_Biological_Process_2023,Myotube Differentiation (GO:0014902),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,MEF2C,Latent_11
KEGG_2021_Human,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,CD74,Latent_11
KEGG_2021_Human,RNA Polyadenylation (GO:0043631),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,APP,Latent_11
KEGG_2021_Human,"Wound Healing, Spreading Of Cells (GO:0044319)",1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,ARHGAP24,Latent_11
KEGG_2021_Human,Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,MEF2C,Latent_11
KEGG_2021_Human,Regulation Of Monocyte Chemotaxis (GO:0090025),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,LYN,Latent_11
KEGG_2021_Human,Regulation Of Neutrophil Chemotaxis (GO:0090022),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,CD74,Latent_11
KEGG_2021_Human,Regulation Of Synapse Organization (GO:0050807),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,MEF2C,Latent_11
KEGG_2021_Human,"Chemical Synaptic Transmission, Postsynaptic (GO:0099565)",1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,MEF2C,Latent_11
KEGG_2021_Human,Positive Regulation Of T Cell Migration (GO:2000406),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,APP,Latent_11
KEGG_2021_Human,Myotube Differentiation (GO:0014902),1/25,0.0247167737784927,0.0464008145780292,0,0,43.76315789473684,161.93563879493826,MEF2C,Latent_11
GO_Biological_Process_2023,Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176),1/26,0.0256932740553108,0.0477941754463532,0,0,42.01052631578948,153.82263569148483,APP,Latent_11
GO_Biological_Process_2023,Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261),1/26,0.0256932740553108,0.0477941754463532,0,0,42.01052631578948,153.82263569148483,APP,Latent_11
GO_Biological_Process_2023,Cellular Response To Xenobiotic Stimulus (GO:0071466),1/26,0.0256932740553108,0.0477941754463532,0,0,42.01052631578948,153.82263569148483,MEF2C,Latent_11
KEGG_2021_Human,Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176),1/26,0.0256932740553108,0.0477941754463532,0,0,42.01052631578948,153.82263569148483,APP,Latent_11
KEGG_2021_Human,Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261),1/26,0.0256932740553108,0.0477941754463532,0,0,42.01052631578948,153.82263569148483,APP,Latent_11
KEGG_2021_Human,Cellular Response To Xenobiotic Stimulus (GO:0071466),1/26,0.0256932740553108,0.0477941754463532,0,0,42.01052631578948,153.82263569148483,MEF2C,Latent_11
GO_Biological_Process_2023,Establishment Of Protein Localization To Vacuole (GO:0072666),1/27,0.0266688455361458,0.0487203984123022,0,0,40.392712550607285,146.39366123411943,VPS13C,Latent_11
GO_Biological_Process_2023,T Cell Activation Involved In Immune Response (GO:0002286),1/27,0.0266688455361458,0.0487203984123022,0,0,40.392712550607285,146.39366123411943,CD74,Latent_11
GO_Biological_Process_2023,Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178),1/27,0.0266688455361458,0.0487203984123022,0,0,40.392712550607285,146.39366123411943,HLA-DRB1,Latent_11
GO_Biological_Process_2023,Cardiac Muscle Cell Differentiation (GO:0055007),1/27,0.0266688455361458,0.0487203984123022,0,0,40.392712550607285,146.39366123411943,MEF2C,Latent_11
GO_Biological_Process_2023,Myeloid Cell Development (GO:0061515),1/27,0.0266688455361458,0.0487203984123022,0,0,40.392712550607285,146.39366123411943,APP,Latent_11
GO_Biological_Process_2023,Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223),1/27,0.0266688455361458,0.0487203984123022,0,0,40.392712550607285,146.39366123411943,HDAC9,Latent_11
KEGG_2021_Human,Establishment Of Protein Localization To Vacuole (GO:0072666),1/27,0.0266688455361458,0.0487203984123022,0,0,40.392712550607285,146.39366123411943,VPS13C,Latent_11
KEGG_2021_Human,T Cell Activation Involved In Immune Response (GO:0002286),1/27,0.0266688455361458,0.0487203984123022,0,0,40.392712550607285,146.39366123411943,CD74,Latent_11
KEGG_2021_Human,Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178),1/27,0.0266688455361458,0.0487203984123022,0,0,40.392712550607285,146.39366123411943,HLA-DRB1,Latent_11
KEGG_2021_Human,Cardiac Muscle Cell Differentiation (GO:0055007),1/27,0.0266688455361458,0.0487203984123022,0,0,40.392712550607285,146.39366123411943,MEF2C,Latent_11
KEGG_2021_Human,Myeloid Cell Development (GO:0061515),1/27,0.0266688455361458,0.0487203984123022,0,0,40.392712550607285,146.39366123411943,APP,Latent_11
KEGG_2021_Human,Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223),1/27,0.0266688455361458,0.0487203984123022,0,0,40.392712550607285,146.39366123411943,HDAC9,Latent_11
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),2/257,0.0268375373199361,0.0488826572613122,0,0,8.594771241830065,31.09548463152689,LYN;SYK,Latent_11
KEGG_2021_Human,Cytokine-Mediated Signaling Pathway (GO:0019221),2/257,0.0268375373199361,0.0488826572613122,0,0,8.594771241830065,31.09548463152689,LYN;SYK,Latent_11
GO_Biological_Process_2023,Hematopoietic Progenitor Cell Differentiation (GO:0002244),1/28,0.0276434890482457,0.0494672961915976,0,0,38.89473684210526,139.56851455439977,LYN,Latent_11
GO_Biological_Process_2023,Negative Regulation Of Type II Interferon Production (GO:0032689),1/28,0.0276434890482457,0.0494672961915976,0,0,38.89473684210526,139.56851455439977,HLA-DRB1,Latent_11
GO_Biological_Process_2023,Protein Localization To Golgi Apparatus (GO:0034067),1/28,0.0276434890482457,0.0494672961915976,0,0,38.89473684210526,139.56851455439977,VPS13C,Latent_11
GO_Biological_Process_2023,"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)",1/28,0.0276434890482457,0.0494672961915976,0,0,38.89473684210526,139.56851455439977,CD74,Latent_11
GO_Biological_Process_2023,Regulation Of Bone Resorption (GO:0045124),1/28,0.0276434890482457,0.0494672961915976,0,0,38.89473684210526,139.56851455439977,SYK,Latent_11
GO_Biological_Process_2023,Positive Regulation Of Fibroblast Proliferation (GO:0048146),1/28,0.0276434890482457,0.0494672961915976,0,0,38.89473684210526,139.56851455439977,CD74,Latent_11
KEGG_2021_Human,Hematopoietic Progenitor Cell Differentiation (GO:0002244),1/28,0.0276434890482457,0.0494672961915976,0,0,38.89473684210526,139.56851455439977,LYN,Latent_11
KEGG_2021_Human,Negative Regulation Of Type II Interferon Production (GO:0032689),1/28,0.0276434890482457,0.0494672961915976,0,0,38.89473684210526,139.56851455439977,HLA-DRB1,Latent_11
KEGG_2021_Human,Protein Localization To Golgi Apparatus (GO:0034067),1/28,0.0276434890482457,0.0494672961915976,0,0,38.89473684210526,139.56851455439977,VPS13C,Latent_11
KEGG_2021_Human,"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)",1/28,0.0276434890482457,0.0494672961915976,0,0,38.89473684210526,139.56851455439977,CD74,Latent_11
KEGG_2021_Human,Regulation Of Bone Resorption (GO:0045124),1/28,0.0276434890482457,0.0494672961915976,0,0,38.89473684210526,139.56851455439977,SYK,Latent_11
KEGG_2021_Human,Positive Regulation Of Fibroblast Proliferation (GO:0048146),1/28,0.0276434890482457,0.0494672961915976,0,0,38.89473684210526,139.56851455439977,CD74,Latent_11
GO_Biological_Process_2023,Regulation Of B Cell Proliferation (GO:0030888),3/44,1.1032325952813076e-05,0.0040929929284936,0,0,85.8206599713056,979.6154457787004,CD74;MEF2C;MZB1,Latent_14
KEGG_2021_Human,Regulation Of B Cell Proliferation (GO:0030888),3/44,1.1032325952813076e-05,0.0040929929284936,0,0,85.8206599713056,979.6154457787004,CD74;MEF2C;MZB1,Latent_14
GO_Biological_Process_2023,Positive Regulation Of Monocyte Differentiation (GO:0045657),2/9,3.405659800132413e-05,0.0057806581280998,0,0,317.031746031746,3261.459893047559,CD74;HLA-DRB1,Latent_14
GO_Biological_Process_2023,Positive Regulation By Symbiont Of Entry Into Host (GO:0075294),2/12,6.232515501994467e-05,0.0057806581280998,0,0,221.88888888888889,2148.58238291385,CD74;HLA-DRB1,Latent_14
GO_Biological_Process_2023,Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),2/12,6.232515501994467e-05,0.0057806581280998,0,0,221.88888888888889,2148.58238291385,CD74;HLA-DRB1,Latent_14
KEGG_2021_Human,Positive Regulation Of Monocyte Differentiation (GO:0045657),2/9,3.405659800132413e-05,0.0057806581280998,0,0,317.031746031746,3261.459893047559,CD74;HLA-DRB1,Latent_14
KEGG_2021_Human,Positive Regulation By Symbiont Of Entry Into Host (GO:0075294),2/12,6.232515501994467e-05,0.0057806581280998,0,0,221.88888888888889,2148.58238291385,CD74;HLA-DRB1,Latent_14
KEGG_2021_Human,Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),2/12,6.232515501994467e-05,0.0057806581280998,0,0,221.88888888888889,2148.58238291385,CD74;HLA-DRB1,Latent_14
GO_Biological_Process_2023,Regulation Of Monocyte Differentiation (GO:0045655),2/15,9.897575036981038e-05,0.006273461313978,0,0,170.65811965811966,1573.5763478145914,CD74;HLA-DRB1,Latent_14
GO_Biological_Process_2023,B Cell Activation (GO:0042113),3/92,0.00010145759537430764,0.006273461313978,0,0,39.44018506278916,362.68679987613535,MEF2C;BLNK;PAX5,Latent_14
KEGG_2021_Human,Regulation Of Monocyte Differentiation (GO:0045655),2/15,9.897575036981038e-05,0.006273461313978,0,0,170.65811965811966,1573.5763478145914,CD74;HLA-DRB1,Latent_14
KEGG_2021_Human,B Cell Activation (GO:0042113),3/92,0.00010145759537430764,0.006273461313978,0,0,39.44018506278916,362.68679987613535,MEF2C;BLNK;PAX5,Latent_14
GO_Biological_Process_2023,Positive Regulation Of Viral Life Cycle (GO:1903902),2/22,0.00021683563043902655,0.0114922884132684,0,0,110.88888888888889,935.4998014387868,CD74;HLA-DRB1,Latent_14
KEGG_2021_Human,Positive Regulation Of Viral Life Cycle (GO:1903902),2/22,0.00021683563043902655,0.0114922884132684,0,0,110.88888888888889,935.4998014387868,CD74;HLA-DRB1,Latent_14
GO_Biological_Process_2023,Protein-Containing Complex Assembly (GO:0065003),4/328,0.0002795767886938573,0.0127130229384371,0,0,15.166666666666666,124.0972091020334,CD74;MZB1;TCF4;JCHAIN,Latent_14
GO_Biological_Process_2023,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),3/134,0.00030840217370871873,0.0127130229384371,0,0,26.738661876964525,216.15817338090815,MEF2C;BLNK;HLA-DRB1,Latent_14
KEGG_2021_Human,Protein-Containing Complex Assembly (GO:0065003),4/328,0.0002795767886938573,0.0127130229384371,0,0,15.166666666666666,124.0972091020334,CD74;MZB1;TCF4;JCHAIN,Latent_14
KEGG_2021_Human,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),3/134,0.00030840217370871873,0.0127130229384371,0,0,26.738661876964525,216.15817338090815,MEF2C;BLNK;HLA-DRB1,Latent_14
GO_Biological_Process_2023,Positive Regulation Of B Cell Proliferation (GO:0030890),2/29,0.0003795101348772626,0.0137059022237255,0,0,82.11111111111111,646.758779988934,CD74;MEF2C,Latent_14
GO_Biological_Process_2023,Immunoglobulin Mediated Immune Response (GO:0016064),2/30,0.00040637445946356223,0.0137059022237255,0,0,79.17460317460318,618.2139479571657,CD74;HLA-DRB1,Latent_14
KEGG_2021_Human,Positive Regulation Of B Cell Proliferation (GO:0030890),2/29,0.0003795101348772626,0.0137059022237255,0,0,82.11111111111111,646.758779988934,CD74;MEF2C,Latent_14
KEGG_2021_Human,Immunoglobulin Mediated Immune Response (GO:0016064),2/30,0.00040637445946356223,0.0137059022237255,0,0,79.17460317460318,618.2139479571657,CD74;HLA-DRB1,Latent_14
GO_Biological_Process_2023,Skeletal Muscle Organ Development (GO:0060538),2/35,0.0005541829397838258,0.0171334892216499,0,0,67.16161616161617,503.57885305588366,MEF2C;LARGE1,Latent_14
KEGG_2021_Human,Skeletal Muscle Organ Development (GO:0060538),2/35,0.0005541829397838258,0.0171334892216499,0,0,67.16161616161617,503.57885305588366,MEF2C;LARGE1,Latent_14
GO_Biological_Process_2023,Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),2/40,0.0007243190568082219,0.0206709515442961,0,0,58.30994152046784,421.5971209696659,CD74;HLA-DRB1,Latent_14
KEGG_2021_Human,Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),2/40,0.0007243190568082219,0.0206709515442961,0,0,58.30994152046784,421.5971209696659,CD74;HLA-DRB1,Latent_14
GO_Biological_Process_2023,Positive Regulation Of Neuron Differentiation (GO:0045666),2/42,0.0007985794740225155,0.0211623560615966,0,0,55.388888888888886,395.07100210657006,MEF2C;TCF4,Latent_14
KEGG_2021_Human,Positive Regulation Of Neuron Differentiation (GO:0045666),2/42,0.0007985794740225155,0.0211623560615966,0,0,55.388888888888886,395.07100210657006,MEF2C;TCF4,Latent_14
GO_Biological_Process_2023,Regulation Of Viral Entry Into Host Cell (GO:0046596),2/44,0.0008763666329947344,0.0216754680560697,0,0,52.74603174603175,371.31761233322095,CD74;HLA-DRB1,Latent_14
KEGG_2021_Human,Regulation Of Viral Entry Into Host Cell (GO:0046596),2/44,0.0008763666329947344,0.0216754680560697,0,0,52.74603174603175,371.31761233322095,CD74;HLA-DRB1,Latent_14
GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),2/46,0.0009576675617417908,0.0222059165878877,0,0,50.343434343434346,349.9377081556704,MEF2C;BLNK,Latent_14
KEGG_2021_Human,B Cell Receptor Signaling Pathway (GO:0050853),2/46,0.0009576675617417908,0.0222059165878877,0,0,50.343434343434346,349.9377081556704,MEF2C;BLNK,Latent_14
GO_Biological_Process_2023,Positive Regulation Of B Cell Activation (GO:0050871),2/52,0.00122252374335,0.0266797828695811,0,0,44.28888888888889,297.0383992061624,CD74;MEF2C,Latent_14
KEGG_2021_Human,Positive Regulation Of B Cell Activation (GO:0050871),2/52,0.00122252374335,0.0266797828695811,0,0,44.28888888888889,297.0383992061624,CD74;MEF2C,Latent_14
GO_Biological_Process_2023,Muscle Organ Development (GO:0007517),2/58,0.0015185400416673,0.0312987975254775,0,0,39.53174603174603,256.5612651652447,MEF2C;LARGE1,Latent_14
KEGG_2021_Human,Muscle Organ Development (GO:0007517),2/58,0.0015185400416673,0.0312987975254775,0,0,39.53174603174603,256.5612651652447,MEF2C;LARGE1,Latent_14
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),7/1922,0.0018819652162398,0.0367478471171041,0,0,5.079534042980519,31.87630461454304,CD74;MEF2C;SETBP1;EBF1;TCF4;PAX5;HLA-DRB1,Latent_14
KEGG_2021_Human,Regulation Of DNA-templated Transcription (GO:0006355),7/1922,0.0018819652162398,0.0367478471171041,0,0,5.079534042980519,31.87630461454304,CD74;MEF2C;SETBP1;EBF1;TCF4;PAX5;HLA-DRB1,Latent_14
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),4/557,0.002021409586644,0.0367503717130911,0,0,8.78254972875226,54.48658893444878,CD74;MEF2C;TCF4;HLA-DRB1,Latent_14
GO_Biological_Process_2023,B Cell Differentiation (GO:0030183),2/68,0.0020802097196089,0.0367503717130911,0,0,33.525252525252526,207.02804146104276,BLNK;PAX5,Latent_14
KEGG_2021_Human,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),4/557,0.002021409586644,0.0367503717130911,0,0,8.78254972875226,54.48658893444878,CD74;MEF2C;TCF4;HLA-DRB1,Latent_14
KEGG_2021_Human,B Cell Differentiation (GO:0030183),2/68,0.0020802097196089,0.0367503717130911,0,0,33.525252525252526,207.02804146104276,BLNK;PAX5,Latent_14
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),2/74,0.0024576407666974,0.0414447602020346,0,0,30.72222222222222,184.5961136225927,CD74;MEF2C,Latent_14
KEGG_2021_Human,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),2/74,0.0024576407666974,0.0414447602020346,0,0,30.72222222222222,184.5961136225927,CD74;MEF2C,Latent_14
GO_Biological_Process_2023,Regulation Of Neuron Differentiation (GO:0045664),2/79,0.0027950276574232,0.0442878204661474,0,0,28.72005772005772,168.87144870732206,MEF2C;TCF4,Latent_14
GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),2/80,0.0028649802996968,0.0442878204661474,0,0,28.35042735042735,165.9972465923349,CD74;HLA-DRB1,Latent_14
KEGG_2021_Human,Regulation Of Neuron Differentiation (GO:0045664),2/79,0.0027950276574232,0.0442878204661474,0,0,28.72005772005772,168.87144870732206,MEF2C;TCF4,Latent_14
KEGG_2021_Human,Positive Regulation Of Immune Response (GO:0050778),2/80,0.0028649802996968,0.0442878204661474,0,0,28.35042735042735,165.9972465923349,CD74;HLA-DRB1,Latent_14
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),2/85,0.0032270347482887,0.0478891956646046,0,0,26.63587684069612,152.78849293856263,CD74;HLA-DRB1,Latent_14
KEGG_2021_Human,Regulation Of Kinase Activity (GO:0043549),2/85,0.0032270347482887,0.0478891956646046,0,0,26.63587684069612,152.78849293856263,CD74;HLA-DRB1,Latent_14
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),3/310,0.003457442375649,0.0493350431294532,0,0,11.30848821613336,64.08776026031975,CD74;MEF2C;HLA-DRB1,Latent_14
KEGG_2021_Human,Positive Regulation Of MAPK Cascade (GO:0043410),3/310,0.003457442375649,0.0493350431294532,0,0,11.30848821613336,64.08776026031975,CD74;MEF2C;HLA-DRB1,Latent_14
KEGG_2021_Human,DNA Metabolic Process (GO:0006259),5/288,7.765290209946453e-06,0.0011075192407683,0,0,23.200235571260308,272.970415783882,SET;XRCC5;PRKDC;RAD21;HMGB1,Latent_16
KEGG_2021_Human,Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303),3/41,8.896823842210735e-06,0.0011075192407683,0,0,92.60990712074305,1077.0361996489462,XRCC5;PRKDC;HMGB1,Latent_16
KEGG_2021_Human,DNA Recombination (GO:0006310),3/42,9.575094300590784e-06,0.0011075192407683,0,0,90.23076923076924,1042.737914575217,XRCC5;RAD21;HMGB1,Latent_16
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),5/288,7.765290209946453e-06,0.0011075192407683,0,0,23.200235571260308,272.970415783882,SET;XRCC5;PRKDC;RAD21;HMGB1,Latent_16
GO_Biological_Process_2023,Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303),3/41,8.896823842210735e-06,0.0011075192407683,0,0,92.60990712074305,1077.0361996489462,XRCC5;PRKDC;HMGB1,Latent_16
GO_Biological_Process_2023,DNA Recombination (GO:0006310),3/42,9.575094300590784e-06,0.0011075192407683,0,0,90.23076923076924,1042.737914575217,XRCC5;RAD21;HMGB1,Latent_16
